accommodates,bedrooms,beds,bathrooms,longitude,neighbourhood_cleansed,room_type,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,nb_amenities,people_per_bedroom,amenities_per_person
2.0,1.0,1.0,1.0,-122.39512028203794,0.0,0.0,10.0,10.0,97.0,9.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.35645345367494,6.0,0.0,10.0,10.0,98.0,10.0,10.0,10.0,1.0,8.0
3.0,0.0,1.0,1.0,-122.32823748227948,3.0,0.0,10.0,10.0,89.0,9.0,9.0,13.0,3.0,20.0
3.0,1.0,1.0,1.0,-122.3508346971232,4.0,0.0,2.0,10.0,90.0,9.0,10.0,14.0,1.5,10.0
6.0,3.0,3.0,2.0,-122.29338842432334,15.0,0.0,6.0,10.0,95.0,10.0,9.0,14.0,1.5,0.0
4.0,2.0,2.0,2.5,-122.32031378158015,12.0,0.0,10.0,10.0,97.0,10.0,10.0,25.0,1.3333333333333333,15.0
11.0,5.0,6.0,4.0,-122.38254188450868,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,1.8333333333333333,20.0
1.0,1.0,1.0,2.0,-122.36284167727256,15.0,1.0,6.0,10.0,80.0,8.0,9.0,12.0,0.5,18.0
1.0,1.0,1.0,1.0,-122.29561648145926,15.0,1.0,1.0,7.0,80.0,8.0,10.0,7.0,0.5,10.0
1.0,0.0,1.0,1.0,-122.37633810114096,0.0,0.0,0.0,8.0,96.0,10.0,10.0,9.0,1.0,20.0
2.0,0.0,1.0,1.0,-122.33035912990098,15.0,0.0,1.0,10.0,80.0,6.0,8.0,14.0,2.0,14.0
2.0,1.0,1.0,1.0,-122.25708494330422,15.0,1.0,6.0,10.0,100.0,10.0,8.0,14.0,1.0,14.0
4.0,1.0,3.0,1.0,-122.36108414458816,6.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,2.0,20.0
5.0,2.0,2.0,2.0,-122.3330042382224,1.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,1.6666666666666667,20.0
5.0,1.0,2.0,1.0,-122.3528182316696,4.0,0.0,10.0,10.0,91.0,9.0,9.0,14.0,2.5,2.0
1.0,1.0,1.0,1.0,-122.40229815060222,15.0,2.0,10.0,10.0,97.0,9.0,10.0,12.0,0.5,18.0
2.0,0.0,1.0,1.0,-122.347626924165,2.0,0.0,10.0,10.0,99.0,10.0,10.0,15.0,2.0,15.0
6.0,3.0,4.0,2.5,-122.39259356469373,0.0,0.0,10.0,10.0,91.0,9.0,10.0,20.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.37628776467491,0.0,0.0,6.0,10.0,95.0,9.0,10.0,14.0,1.5,10.0
2.0,1.0,1.0,1.0,-122.31723831850378,12.0,1.0,1.0,10.0,100.0,10.0,10.0,12.0,1.0,12.0
3.0,1.0,1.0,1.0,-122.32554341814708,15.0,0.0,9.0,2.0,96.0,10.0,10.0,15.0,1.5,20.0
2.0,1.0,1.0,1.5,-122.3326592048572,13.0,1.0,10.0,10.0,100.0,10.0,9.0,11.0,1.0,11.0
3.0,1.0,1.0,1.0,-122.325583922795,3.0,0.0,4.0,10.0,90.0,9.0,8.0,13.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.30809532624777,15.0,1.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.35388678920852,5.0,0.0,10.0,10.0,98.0,10.0,10.0,14.0,1.0,14.0
4.0,2.0,2.0,2.0,-122.33800963889192,1.0,0.0,4.0,4.0,100.0,10.0,10.0,15.0,1.3333333333333333,7.0
4.0,2.0,2.0,1.0,-122.41108586541058,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.3333333333333333,7.0
2.0,0.0,1.0,1.0,-122.3173102920761,14.0,0.0,4.0,9.0,100.0,10.0,10.0,15.0,2.0,15.0
3.0,1.0,2.0,1.0,-122.36548936350486,15.0,1.0,10.0,10.0,96.0,10.0,9.0,15.0,1.5,20.0
2.0,1.0,1.0,1.5,-122.29865513217156,15.0,1.0,3.0,10.0,98.0,10.0,10.0,17.0,1.0,17.0
4.0,1.0,2.0,1.0,-122.34450402727064,2.0,0.0,9.0,10.0,100.0,10.0,10.0,16.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.36014709539658,6.0,1.0,10.0,10.0,95.0,10.0,10.0,13.0,1.0,13.0
4.0,1.0,2.0,1.0,-122.28300250056908,15.0,0.0,10.0,10.0,100.0,10.0,10.0,16.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.28612411092868,15.0,0.0,10.0,10.0,94.0,10.0,9.0,10.0,2.0,8.0
2.0,1.0,1.0,1.0,-122.30871002040908,9.0,1.0,10.0,10.0,97.0,10.0,9.0,14.0,1.0,14.0
10.0,5.0,7.0,3.5,-122.29000153293624,15.0,0.0,5.0,10.0,93.0,10.0,9.0,11.0,1.6666666666666667,20.0
3.0,1.0,2.0,1.0,-122.30936984592196,8.0,0.0,10.0,10.0,96.0,10.0,10.0,6.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.33149399202291,1.0,0.0,10.0,10.0,88.0,9.0,9.0,11.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.32830692806728,14.0,0.0,10.0,10.0,97.0,9.0,10.0,8.0,2.0,5.0
2.0,1.0,1.0,1.0,-122.31538810858396,9.0,0.0,10.0,10.0,95.0,10.0,9.0,14.0,1.0,14.0
6.0,2.0,2.0,2.0,-122.31464507617191,9.0,0.0,10.0,10.0,87.0,10.0,8.0,14.0,2.0,0.0
4.0,1.0,2.0,1.0,-122.36100481691408,15.0,0.0,10.0,10.0,90.0,8.0,10.0,17.0,2.0,9.0
4.0,2.0,2.0,1.0,-122.37207284613996,15.0,0.0,10.0,10.0,99.0,10.0,10.0,17.0,1.3333333333333333,9.0
2.0,1.0,1.0,1.0,-122.34413623476452,2.0,0.0,10.0,10.0,94.0,10.0,10.0,7.0,1.0,2.0
2.0,1.0,1.0,1.5,-122.3446291254164,15.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,1.0,16.0
4.0,1.0,2.0,1.0,-122.36735081193385,15.0,1.0,9.0,10.0,100.0,10.0,10.0,12.0,2.0,3.0
6.0,2.0,3.0,1.0,-122.36509242222816,15.0,0.0,10.0,10.0,94.0,9.0,10.0,14.0,2.0,0.0
8.0,3.0,4.0,3.0,-122.39126417238708,15.0,0.0,10.0,10.0,100.0,10.0,10.0,17.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.36453046050175,6.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,2.0,14.0
3.0,1.0,2.0,1.0,-122.33162951941026,1.0,0.0,5.0,10.0,100.0,10.0,10.0,26.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.31618537150266,9.0,1.0,0.0,8.0,96.0,10.0,10.0,12.0,1.0,12.0
4.0,1.0,1.0,1.0,-122.32378708881984,14.0,0.0,10.0,10.0,96.0,10.0,10.0,8.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.27788993915205,15.0,1.0,0.0,8.0,96.0,10.0,10.0,20.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.33329257542756,15.0,1.0,5.0,10.0,73.0,5.0,7.0,15.0,1.0,15.0
2.0,0.0,1.0,1.0,-122.29529805126904,15.0,0.0,10.0,10.0,99.0,10.0,10.0,19.0,2.0,19.0
2.0,0.0,1.0,1.0,-122.32589090660288,15.0,0.0,0.0,8.0,96.0,10.0,10.0,10.0,2.0,8.0
2.0,1.0,1.0,1.0,-122.37418789203667,15.0,1.0,10.0,10.0,97.0,10.0,10.0,20.0,1.0,20.0
7.0,3.0,5.0,2.5,-122.37543330985362,15.0,0.0,10.0,10.0,97.0,10.0,10.0,17.0,1.75,20.0
6.0,2.0,3.0,1.0,-122.31741051258558,15.0,0.0,10.0,10.0,88.0,9.0,9.0,19.0,2.0,20.0
4.0,1.0,2.0,1.0,-122.3104491251949,15.0,0.0,10.0,10.0,98.0,10.0,10.0,15.0,2.0,7.0
4.0,1.0,3.0,1.0,-122.36169846871162,10.0,0.0,7.0,10.0,100.0,10.0,10.0,22.0,2.0,20.0
3.0,0.0,1.0,1.0,-122.32357462265024,14.0,0.0,8.0,10.0,97.0,9.0,10.0,10.0,3.0,20.0
2.0,1.0,1.0,1.0,-122.29145116235443,15.0,1.0,10.0,10.0,98.0,10.0,10.0,21.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.34886310202762,4.0,1.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
2.0,0.0,2.0,1.0,-122.3485184984931,7.0,0.0,10.0,10.0,94.0,9.0,10.0,9.0,2.0,7.0
6.0,2.0,3.0,2.0,-122.3361265661423,7.0,0.0,8.0,10.0,87.0,10.0,10.0,25.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.30332320586508,11.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,2.0,18.0
1.0,1.0,1.0,1.5,-122.35268847893786,4.0,1.0,10.0,10.0,99.0,9.0,10.0,17.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.29114067340616,15.0,0.0,10.0,10.0,95.0,10.0,9.0,8.0,1.0,5.0
4.0,2.0,2.0,1.0,-122.37224737692708,15.0,0.0,9.0,10.0,100.0,10.0,10.0,12.0,1.3333333333333333,3.0
4.0,2.0,2.0,2.0,-122.3140323051812,8.0,0.0,10.0,10.0,93.0,10.0,10.0,14.0,1.3333333333333333,6.0
3.0,0.0,1.0,1.0,-122.32458051327824,3.0,0.0,9.0,10.0,91.0,10.0,10.0,16.0,3.0,12.0
4.0,2.0,2.0,2.0,-122.3596526226253,6.0,0.0,7.0,10.0,100.0,10.0,10.0,12.0,1.3333333333333333,3.0
6.0,3.0,2.0,2.5,-122.36435474422646,15.0,0.0,8.0,10.0,100.0,10.0,10.0,16.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.35304174184806,10.0,1.0,9.0,10.0,94.0,10.0,10.0,9.0,1.0,7.0
2.0,1.0,1.0,1.0,-122.31160539156312,8.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.0,15.0
3.0,1.0,1.0,1.0,-122.30734743890596,9.0,0.0,10.0,10.0,91.0,10.0,9.0,17.0,1.5,20.0
2.0,1.0,2.0,2.0,-122.29807730088449,15.0,1.0,0.0,8.0,96.0,10.0,10.0,10.0,1.0,8.0
3.0,2.0,2.0,1.0,-122.3255749674628,14.0,0.0,10.0,10.0,99.0,10.0,10.0,21.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.3119439187342,15.0,1.0,10.0,10.0,94.0,10.0,9.0,12.0,1.0,12.0
8.0,2.0,4.0,2.5,-122.33325594464723,7.0,0.0,0.0,8.0,96.0,10.0,10.0,26.0,2.6666666666666665,20.0
2.0,1.0,1.0,1.0,-122.39892000802274,15.0,1.0,10.0,10.0,95.0,10.0,10.0,14.0,1.0,14.0
4.0,1.0,1.0,1.0,-122.33347301523406,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,2.0,7.0
4.0,2.0,3.0,1.5,-122.32429765119242,15.0,0.0,0.0,8.0,96.0,10.0,10.0,21.0,1.3333333333333333,20.0
2.0,1.0,2.0,1.0,-122.33166537419878,13.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,1.0,17.0
2.0,1.0,1.0,1.0,-122.3182499345944,15.0,1.0,10.0,10.0,95.0,9.0,9.0,16.0,1.0,16.0
4.0,2.0,2.0,1.0,-122.35451353821188,4.0,0.0,1.0,10.0,100.0,10.0,10.0,10.0,1.3333333333333333,0.0
2.0,1.0,1.0,1.0,-122.37890289259444,15.0,1.0,10.0,10.0,86.0,8.0,9.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.3091904628022,15.0,1.0,4.0,10.0,100.0,10.0,10.0,19.0,1.0,19.0
4.0,0.0,1.0,1.0,-122.34909711524604,7.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,4.0,7.0
6.0,2.0,2.0,2.0,-122.32046539981424,14.0,0.0,10.0,10.0,97.0,9.0,10.0,13.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.29133601492,15.0,1.0,10.0,10.0,97.0,10.0,10.0,14.0,1.0,14.0
4.0,2.0,2.0,2.0,-122.32894250103138,3.0,0.0,1.0,6.0,100.0,10.0,10.0,13.0,1.3333333333333333,4.0
2.0,1.0,1.0,1.0,-122.32867171149422,3.0,1.0,10.0,10.0,99.0,9.0,10.0,18.0,1.0,18.0
1.0,1.0,1.0,1.0,-122.31891805261412,12.0,2.0,0.0,8.0,96.0,10.0,10.0,12.0,0.5,18.0
6.0,2.0,3.0,2.0,-122.38250655818244,15.0,0.0,4.0,9.0,100.0,10.0,10.0,14.0,2.0,0.0
2.0,1.0,1.0,1.0,-122.34941519946652,7.0,0.0,1.0,10.0,100.0,10.0,10.0,24.0,1.0,20.0
6.0,2.0,3.0,1.0,-122.31844165100117,12.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,2.0,0.0
3.0,1.0,1.0,1.0,-122.36637571211942,15.0,0.0,10.0,10.0,98.0,10.0,10.0,12.0,1.5,7.0
3.0,1.0,2.0,1.0,-122.33454668846748,15.0,0.0,10.0,10.0,96.0,10.0,10.0,22.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.2813078594131,15.0,0.0,10.0,10.0,88.0,8.0,9.0,15.0,2.0,15.0
2.0,1.0,1.0,1.0,-122.39015437100504,15.0,1.0,10.0,10.0,92.0,9.0,10.0,11.0,1.0,11.0
6.0,3.0,4.0,1.0,-122.30758469273545,8.0,0.0,6.0,10.0,100.0,10.0,10.0,18.0,1.5,20.0
6.0,2.0,3.0,2.0,-122.34213581786808,7.0,0.0,10.0,10.0,91.0,9.0,9.0,22.0,2.0,20.0
7.0,3.0,5.0,2.0,-122.3324154804086,15.0,0.0,0.0,8.0,96.0,10.0,10.0,21.0,1.75,20.0
2.0,1.0,1.0,1.0,-122.37739237674336,15.0,1.0,8.0,10.0,97.0,10.0,10.0,16.0,1.0,16.0
3.0,1.0,1.0,1.0,-122.36101606390685,4.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.35180793369771,4.0,1.0,0.0,8.0,96.0,10.0,10.0,16.0,1.0,16.0
6.0,3.0,3.0,2.0,-122.35917014772052,4.0,0.0,1.0,10.0,80.0,10.0,10.0,16.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.29725725327305,15.0,0.0,1.0,10.0,100.0,10.0,10.0,12.0,1.5,7.0
5.0,3.0,3.0,2.0,-122.40760446618836,15.0,0.0,1.0,6.0,100.0,10.0,10.0,14.0,1.25,2.0
4.0,1.0,1.0,1.0,-122.34810586379612,6.0,0.0,6.0,10.0,100.0,10.0,10.0,19.0,2.0,20.0
2.0,1.0,2.0,1.0,-122.28453631042434,15.0,0.0,3.0,10.0,96.0,9.0,10.0,14.0,1.0,14.0
5.0,2.0,2.0,1.0,-122.29382064484582,15.0,0.0,1.0,10.0,100.0,10.0,10.0,14.0,1.6666666666666667,2.0
4.0,2.0,2.0,1.0,-122.34778676901736,4.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,1.3333333333333333,3.0
1.0,1.0,1.0,1.0,-122.30170782108068,11.0,2.0,10.0,10.0,85.0,8.0,9.0,11.0,0.5,20.0
3.0,1.0,1.0,1.0,-122.36367436749131,15.0,0.0,10.0,4.0,96.0,10.0,9.0,10.0,1.5,20.0
8.0,4.0,4.0,2.0,-122.28958887766034,15.0,0.0,0.0,8.0,96.0,10.0,10.0,20.0,1.6,20.0
4.0,1.0,2.0,1.0,-122.29304472909554,15.0,1.0,4.0,9.0,100.0,10.0,10.0,19.0,2.0,20.0
3.0,1.0,2.0,1.0,-122.35434488944912,4.0,0.0,10.0,10.0,97.0,10.0,10.0,14.0,1.5,10.0
8.0,3.0,5.0,2.5,-122.33217677470728,15.0,0.0,0.0,8.0,96.0,10.0,10.0,17.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.32615201434568,15.0,0.0,10.0,10.0,92.0,10.0,9.0,7.0,1.0,2.0
4.0,1.0,2.0,1.0,-122.3330110099762,1.0,0.0,1.0,10.0,100.0,10.0,10.0,9.0,2.0,20.0
3.0,1.0,1.0,1.0,-122.28496363509196,15.0,0.0,10.0,10.0,91.0,10.0,9.0,15.0,1.5,20.0
8.0,3.0,5.0,2.5,-122.367766870679,15.0,0.0,10.0,10.0,100.0,10.0,10.0,16.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.32789618932952,13.0,1.0,10.0,10.0,97.0,10.0,10.0,16.0,1.0,16.0
3.0,1.0,2.0,1.0,-122.32475236739045,15.0,1.0,10.0,10.0,93.0,10.0,9.0,14.0,1.5,10.0
6.0,3.0,3.0,1.0,-122.35982333721564,15.0,0.0,10.0,10.0,93.0,10.0,9.0,17.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.36573925452797,10.0,0.0,10.0,10.0,96.0,10.0,10.0,15.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.28737367572572,15.0,1.0,0.0,8.0,96.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.27367366359312,15.0,1.0,6.0,10.0,95.0,10.0,10.0,13.0,1.0,13.0
2.0,0.0,1.0,1.0,-122.35886405820536,6.0,0.0,1.0,5.0,80.0,10.0,10.0,12.0,2.0,12.0
8.0,3.0,5.0,2.0,-122.41380164048266,15.0,0.0,1.0,6.0,96.0,10.0,10.0,15.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.3205921305051,14.0,0.0,3.0,10.0,100.0,10.0,10.0,10.0,2.0,8.0
5.0,2.0,2.0,1.0,-122.33904925011102,13.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.34882958181666,4.0,1.0,10.0,10.0,99.0,10.0,10.0,10.0,1.0,8.0
1.0,1.0,1.0,1.5,-122.35225581121288,4.0,1.0,10.0,10.0,98.0,9.0,10.0,17.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.32292569153772,3.0,1.0,0.0,8.0,96.0,10.0,10.0,11.0,1.0,11.0
3.0,1.0,1.0,1.0,-122.31771304868194,12.0,0.0,10.0,10.0,82.0,9.0,8.0,12.0,1.5,7.0
2.0,1.0,1.0,1.0,-122.35700227708158,4.0,0.0,10.0,10.0,93.0,9.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.30258130174605,9.0,1.0,10.0,10.0,96.0,10.0,9.0,13.0,1.0,13.0
2.0,1.0,1.0,1.0,-122.3019263436156,15.0,1.0,10.0,10.0,85.0,9.0,9.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.39387694463308,0.0,1.0,10.0,10.0,98.0,10.0,10.0,11.0,1.0,11.0
2.0,0.0,1.0,1.0,-122.324863244341,14.0,0.0,0.0,8.0,96.0,10.0,10.0,11.0,2.0,11.0
3.0,1.0,1.0,1.0,-122.3252767752146,13.0,0.0,10.0,10.0,90.0,10.0,10.0,10.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.39514528093302,0.0,0.0,7.0,10.0,92.0,8.0,10.0,1.0,1.0,20.0
3.0,2.0,1.0,1.0,-122.32203006471325,14.0,0.0,6.0,10.0,80.0,9.0,10.0,10.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.38003166731494,15.0,1.0,1.0,10.0,100.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.27321414696814,15.0,1.0,10.0,10.0,97.0,10.0,9.0,18.0,1.0,18.0
4.0,1.0,2.0,1.0,-122.35032874572836,4.0,0.0,10.0,10.0,93.0,10.0,10.0,11.0,2.0,1.0
6.0,2.0,4.0,1.0,-122.32174916186636,14.0,0.0,10.0,10.0,97.0,10.0,10.0,12.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.37304553256494,15.0,0.0,10.0,10.0,96.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.3893330272264,0.0,1.0,0.0,8.0,96.0,10.0,10.0,1.0,1.0,20.0
6.0,3.0,4.0,2.0,-122.3981545560932,15.0,0.0,4.0,10.0,100.0,10.0,10.0,16.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.3295859349241,15.0,1.0,10.0,10.0,97.0,10.0,10.0,15.0,1.0,15.0
6.0,3.0,3.0,3.0,-122.34075910815412,13.0,0.0,8.0,10.0,100.0,10.0,10.0,11.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.33291659845504,15.0,1.0,10.0,10.0,100.0,10.0,10.0,16.0,1.0,16.0
3.0,1.0,1.0,1.0,-122.34583594190164,7.0,0.0,10.0,10.0,97.0,10.0,10.0,24.0,1.5,18.0
6.0,3.0,3.0,3.5,-122.35792529073176,5.0,0.0,7.0,10.0,100.0,10.0,10.0,13.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.29586773599718,15.0,1.0,10.0,10.0,99.0,10.0,10.0,16.0,1.0,16.0
6.0,3.0,2.0,2.5,-122.29041638007338,15.0,0.0,5.0,10.0,93.0,7.0,9.0,15.0,1.5,20.0
3.0,1.0,2.0,1.0,-122.32470761106396,14.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,1.5,7.0
2.0,1.0,1.0,2.0,-122.29857748892704,15.0,1.0,10.0,10.0,98.0,10.0,10.0,18.0,1.0,18.0
1.0,1.0,1.0,1.0,-122.3222551513866,14.0,1.0,10.0,10.0,87.0,9.0,10.0,17.0,0.5,20.0
5.0,2.0,2.0,2.0,-122.3393907497796,7.0,0.0,0.0,8.0,96.0,10.0,10.0,20.0,1.6666666666666667,8.0
6.0,2.0,2.0,2.0,-122.30242395277932,12.0,0.0,9.0,10.0,91.0,9.0,9.0,13.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.30983960674465,12.0,1.0,10.0,10.0,96.0,10.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.31624102073933,15.0,0.0,10.0,10.0,96.0,10.0,9.0,14.0,1.0,14.0
3.0,1.0,1.0,1.0,-122.3525885074478,4.0,0.0,10.0,10.0,90.0,9.0,10.0,17.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.30916429038656,8.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,2.0,12.0
2.0,1.0,1.0,1.0,-122.31941185502328,14.0,1.0,1.0,10.0,80.0,8.0,10.0,13.0,1.0,13.0
3.0,1.0,1.0,1.0,-122.33753716684896,1.0,0.0,10.0,10.0,98.0,10.0,10.0,25.0,1.5,20.0
4.0,1.0,1.0,1.0,-122.33525880312752,7.0,0.0,10.0,10.0,94.0,9.0,10.0,12.0,2.0,3.0
4.0,1.0,2.0,1.0,-122.37380062876858,15.0,0.0,10.0,10.0,95.0,10.0,10.0,16.0,2.0,20.0
8.0,3.0,4.0,2.5,-122.31716822748298,14.0,0.0,10.0,10.0,98.0,10.0,10.0,22.0,2.0,20.0
10.0,4.0,4.0,3.0,-122.32141560696932,15.0,0.0,10.0,10.0,95.0,9.0,9.0,15.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.33816537430552,1.0,1.0,10.0,10.0,97.0,10.0,10.0,25.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.3483970904106,7.0,0.0,0.0,8.0,96.0,10.0,10.0,9.0,1.0,7.0
2.0,1.0,1.0,1.0,-122.3272027057837,14.0,0.0,0.0,8.0,96.0,10.0,10.0,6.0,1.0,0.0
8.0,3.0,3.0,1.0,-122.2811555045942,15.0,0.0,10.0,10.0,92.0,9.0,8.0,11.0,2.0,20.0
4.0,2.0,2.0,1.5,-122.29765851968553,15.0,0.0,4.0,10.0,80.0,10.0,9.0,1.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.3214421155834,12.0,1.0,0.0,8.0,96.0,10.0,10.0,22.0,1.0,20.0
6.0,2.0,3.0,2.0,-122.3389925867736,15.0,0.0,10.0,10.0,88.0,9.0,10.0,23.0,2.0,20.0
3.0,1.0,2.0,1.0,-122.39359101520115,15.0,0.0,10.0,10.0,97.0,10.0,10.0,13.0,1.5,20.0
5.0,2.0,2.0,1.0,-122.29217040287496,15.0,0.0,1.0,7.0,100.0,8.0,10.0,19.0,1.6666666666666667,20.0
2.0,0.0,1.0,1.0,-122.3190341672445,14.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,2.0,14.0
2.0,1.0,1.0,1.0,-122.37585597885769,15.0,1.0,10.0,10.0,97.0,10.0,9.0,7.0,1.0,2.0
4.0,2.0,2.0,1.0,-122.3668032092268,15.0,0.0,0.0,8.0,96.0,10.0,10.0,11.0,1.3333333333333333,1.0
12.0,5.0,7.0,3.5,-122.38930195133072,0.0,0.0,7.0,10.0,96.0,10.0,10.0,20.0,2.0,20.0
3.0,1.0,1.0,1.5,-122.31710027947058,14.0,0.0,10.0,10.0,94.0,10.0,10.0,17.0,1.5,20.0
6.0,2.0,3.0,1.0,-122.37775508612614,15.0,0.0,9.0,10.0,97.0,8.0,10.0,14.0,2.0,0.0
2.0,1.0,1.0,1.5,-122.29678046690648,15.0,1.0,10.0,10.0,93.0,10.0,9.0,17.0,1.0,17.0
3.0,0.0,2.0,1.0,-122.34365283611687,7.0,0.0,10.0,10.0,93.0,9.0,10.0,16.0,3.0,12.0
4.0,2.0,2.0,2.0,-122.37374580916664,15.0,0.0,10.0,10.0,96.0,10.0,10.0,19.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.32446539007128,15.0,1.0,10.0,10.0,97.0,10.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.32119831808032,14.0,1.0,10.0,10.0,99.0,10.0,10.0,21.0,1.0,20.0
2.0,0.0,1.0,1.0,-122.31576488138542,15.0,0.0,10.0,10.0,97.0,10.0,9.0,11.0,2.0,11.0
2.0,1.0,1.0,1.0,-122.3220040067104,15.0,0.0,7.0,10.0,76.0,7.0,8.0,17.0,1.0,17.0
2.0,1.0,1.0,1.0,-122.31948110433956,15.0,1.0,4.0,10.0,100.0,10.0,10.0,19.0,1.0,19.0
2.0,1.0,1.0,1.0,-122.28074562168604,15.0,1.0,10.0,10.0,98.0,10.0,9.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.2957683759265,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.0,15.0
4.0,1.0,3.0,1.0,-122.27222801311774,15.0,0.0,10.0,10.0,97.0,10.0,9.0,11.0,2.0,1.0
3.0,1.0,1.0,1.0,-122.306596585293,11.0,1.0,0.0,8.0,96.0,10.0,10.0,14.0,1.5,10.0
2.0,1.0,1.0,1.0,-122.38397082938243,15.0,0.0,7.0,10.0,100.0,10.0,10.0,15.0,1.0,15.0
4.0,2.0,2.0,2.0,-122.32586599287276,15.0,0.0,10.0,10.0,92.0,10.0,9.0,14.0,1.3333333333333333,6.0
8.0,3.0,2.0,2.0,-122.33401310076852,15.0,0.0,8.0,10.0,93.0,10.0,10.0,19.0,2.0,20.0
2.0,0.0,1.0,1.0,-122.38978825845714,15.0,0.0,7.0,10.0,84.0,9.0,8.0,13.0,2.0,13.0
6.0,2.0,3.0,2.0,-122.34886956081012,7.0,0.0,8.0,10.0,100.0,10.0,10.0,1.0,2.0,20.0
2.0,1.0,2.0,1.0,-122.31821875106144,9.0,2.0,4.0,10.0,100.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.5,-122.33949847289306,15.0,1.0,0.0,8.0,96.0,10.0,10.0,20.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.27748148373448,15.0,1.0,10.0,10.0,89.0,8.0,9.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.3259039158822,3.0,1.0,10.0,10.0,97.0,10.0,10.0,15.0,1.0,15.0
