accommodates,bedrooms,beds,bathrooms,longitude,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_checkin,review_scores_location,review_scores_value,nb_amenities,people_per_bedroom,estimated_months_active
4.0,2.0,2.0,1.0,2.3588495,8.0,10.0,10.0,10.0,5.0,8.0,10.0,2.0,3.0,10.0
8.0,4.0,6.0,3.0,2.32263,27.0,6.0,1.0,10.0,10.0,10.0,0.0,20.0,10.0,10.0
2.0,1.0,2.0,1.0,2.3345272,1.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,2.0,2.275741500632475,0.0,0.0,1.0,4.0,9.0,9.0,0.0,4.0,3.0,10.0
2.0,0.0,1.0,1.0,2.39211,21.0,10.0,0.0,7.0,4.0,4.0,3.0,3.0,6.0,0.0
4.0,1.0,2.0,1.0,2.3441284,2.0,10.0,10.0,10.0,10.0,5.0,10.0,13.0,6.0,10.0
4.0,2.0,2.0,2.0,2.38364,5.0,10.0,9.0,10.0,2.0,1.0,10.0,14.0,3.0,10.0
4.0,1.0,1.0,1.0,2.2905243560671806,13.0,10.0,2.0,9.0,9.0,9.0,9.0,20.0,6.0,2.0
6.0,3.0,3.0,2.0,2.3863556874979537,22.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
2.0,0.0,1.0,1.0,2.3488588865081894,13.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,6.0,0.0
4.0,3.0,1.0,1.0,2.33578,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
6.0,1.0,3.0,1.0,2.3518013237209594,5.0,10.0,10.0,10.0,6.0,10.0,10.0,8.0,8.0,10.0
4.0,1.0,2.0,1.0,2.29339,3.0,10.0,10.0,10.0,1.0,10.0,10.0,17.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34453,5.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
6.0,2.0,3.0,2.0,2.3599564,5.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,6.0,10.0
6.0,3.0,3.0,2.5,2.35,6.0,10.0,10.0,10.0,1.0,10.0,10.0,20.0,4.0,10.0
4.0,2.0,2.0,1.0,2.346680757352999,0.0,10.0,0.0,7.0,4.0,4.0,3.0,14.0,3.0,0.0
8.0,3.0,4.0,2.5,2.3543456,9.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.33785746501589,5.0,10.0,3.0,10.0,9.0,9.0,9.0,17.0,1.0,10.0
2.0,0.0,2.0,1.0,2.35164,21.0,10.0,10.0,4.0,10.0,10.0,10.0,9.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3295464,17.0,10.0,10.0,10.0,10.0,2.0,10.0,14.0,6.0,10.0
6.0,2.0,4.0,1.0,2.39779,1.0,10.0,10.0,10.0,10.0,10.0,5.0,20.0,6.0,10.0
3.0,1.0,2.0,1.0,2.3338,11.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,4.0,10.0
4.0,3.0,3.0,1.0,2.37816,0.0,10.0,10.0,10.0,8.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.302931721124716,4.0,10.0,10.0,8.0,8.0,3.0,10.0,20.0,1.0,10.0
3.0,2.0,2.0,1.0,2.28598,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
16.0,6.0,8.0,4.0,2.348033103704852,1.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,10.0,10.0
2.0,1.0,1.0,1.0,2.324413412753118,0.0,10.0,0.0,7.0,4.0,4.0,3.0,8.0,1.0,0.0
7.0,3.0,5.0,2.0,2.33736,7.0,10.0,10.0,10.0,9.0,6.0,10.0,17.0,10.0,10.0
2.0,0.0,1.0,1.0,2.3477237974382463,29.0,8.0,2.0,10.0,9.0,9.0,9.0,16.0,6.0,10.0
2.0,1.0,1.0,1.0,2.32184,21.0,10.0,10.0,10.0,10.0,4.0,2.0,20.0,1.0,10.0
5.0,3.0,2.0,2.0,2.3267331964896463,19.0,10.0,10.0,10.0,5.0,10.0,10.0,15.0,2.0,10.0
2.0,0.0,1.0,1.0,2.3418401204845187,2.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,6.0,10.0
2.0,1.0,1.0,1.0,2.410078797984732,6.0,10.0,3.0,10.0,9.0,9.0,2.0,2.0,1.0,10.0
2.0,0.0,1.0,1.0,2.35169,4.0,10.0,10.0,10.0,6.0,2.0,10.0,3.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34774810593213,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
5.0,2.0,3.0,1.0,2.3021,21.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,5.0,10.0
3.0,0.0,2.0,1.0,2.3548282338968627,20.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,8.0,10.0
4.0,1.0,2.0,1.0,2.34238,13.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,6.0,10.0
3.0,2.0,2.0,1.5,2.34693,27.0,10.0,10.0,10.0,5.0,10.0,2.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3512633,0.0,10.0,10.0,10.0,9.0,2.0,10.0,16.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3404883160775327,24.0,10.0,3.0,10.0,10.0,9.0,2.0,13.0,1.0,10.0
2.0,1.0,1.0,1.0,2.34005049502454,10.0,10.0,10.0,10.0,0.0,10.0,1.0,18.0,1.0,10.0
3.0,2.0,2.0,1.0,2.38517,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.38167,11.0,10.0,10.0,10.0,8.0,5.0,10.0,17.0,1.0,10.0
4.0,2.0,2.0,2.5,2.3704724244183173,3.0,10.0,10.0,10.0,9.0,8.0,10.0,10.0,3.0,10.0
10.0,4.0,5.0,3.0,2.3230369,11.0,10.0,10.0,10.0,10.0,10.0,10.0,18.0,6.0,10.0
2.0,1.0,0.0,1.0,2.34585,7.0,10.0,10.0,10.0,9.0,9.0,10.0,16.0,1.0,10.0
8.0,3.0,4.0,2.0,2.3630649,3.0,10.0,10.0,10.0,7.0,10.0,10.0,15.0,6.0,10.0
6.0,2.0,5.0,2.5,2.32621718198061,3.0,10.0,10.0,9.0,7.0,10.0,10.0,16.0,6.0,10.0
4.0,1.0,0.0,1.0,2.39138,2.0,10.0,10.0,10.0,10.0,7.0,10.0,2.0,6.0,10.0
3.0,1.0,2.0,1.0,2.29907,5.0,10.0,10.0,10.0,10.0,8.0,10.0,18.0,4.0,10.0
6.0,3.0,4.0,1.0,2.3846,7.0,10.0,10.0,10.0,6.0,10.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.3360124,28.0,7.0,4.0,10.0,10.0,10.0,10.0,11.0,1.0,8.0
4.0,1.0,2.0,1.0,2.29473,28.0,7.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
1.0,1.0,1.0,1.0,2.39926,17.0,10.0,2.0,10.0,9.0,9.0,0.0,20.0,0.0,10.0
2.0,0.0,1.0,1.0,2.290874304725392,14.0,10.0,10.0,10.0,5.0,0.0,10.0,18.0,6.0,10.0
8.0,4.0,4.0,3.0,2.367883920669556,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,10.0,0.0
2.0,1.0,1.0,1.0,2.28135,2.0,10.0,0.0,7.0,4.0,4.0,3.0,13.0,1.0,0.0
4.0,2.0,0.0,1.0,2.282630117223934,1.0,10.0,0.0,7.0,4.0,4.0,3.0,17.0,3.0,0.0
5.0,2.0,2.0,1.0,2.3316040635108948,0.0,10.0,6.0,10.0,9.0,9.0,2.0,17.0,5.0,10.0
2.0,1.0,1.0,1.5,2.3613652,24.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.340916,21.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,4.0
8.0,4.0,5.0,2.0,2.34298,4.0,3.0,10.0,10.0,8.0,10.0,10.0,11.0,10.0,10.0
3.0,1.0,2.0,1.0,2.3757278982707377,0.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,4.0,10.0
2.0,0.0,1.0,1.0,2.3415327,0.0,10.0,3.0,10.0,10.0,9.0,2.0,10.0,6.0,10.0
2.0,1.0,0.0,1.0,2.37643,16.0,10.0,10.0,10.0,6.0,10.0,2.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.33945,18.0,10.0,2.0,10.0,9.0,9.0,9.0,16.0,1.0,10.0
7.0,3.0,5.0,2.0,2.32737,1.0,10.0,10.0,10.0,7.0,2.0,10.0,1.0,10.0,10.0
2.0,1.0,0.0,1.0,2.3278407,26.0,10.0,3.0,10.0,9.0,10.0,10.0,0.0,1.0,10.0
4.0,3.0,3.0,2.0,2.365933000732704,6.0,10.0,10.0,10.0,9.0,0.0,10.0,11.0,1.0,10.0
2.0,1.0,1.0,1.0,2.34118,0.0,10.0,2.0,9.0,10.0,9.0,9.0,6.0,1.0,2.0
4.0,2.0,2.0,2.5,2.339430622081436,7.0,10.0,6.0,10.0,9.0,9.0,9.0,20.0,3.0,10.0
4.0,1.0,0.0,1.0,2.3737310904434508,28.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
3.0,0.0,1.0,0.0,2.33639,29.0,10.0,10.0,10.0,10.0,9.0,2.0,14.0,8.0,10.0
4.0,1.0,1.0,1.0,2.3694584,27.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,2.0,1.0,2.35742,0.0,10.0,8.0,10.0,9.0,10.0,4.0,6.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34596,10.0,10.0,4.0,10.0,9.0,9.0,4.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.370153,6.0,10.0,4.0,10.0,10.0,10.0,4.0,17.0,6.0,10.0
4.0,1.0,2.0,1.0,2.2640362425853464,28.0,3.0,0.0,7.0,4.0,4.0,3.0,18.0,6.0,0.0
2.0,1.0,1.0,1.0,2.264974114044317,28.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.3512481644180294,3.0,10.0,10.0,10.0,10.0,3.0,10.0,10.0,1.0,10.0
8.0,3.0,4.0,1.0,2.25794,10.0,10.0,5.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.5,2.3195047,0.0,10.0,4.0,10.0,10.0,9.0,1.0,10.0,1.0,8.0
6.0,3.0,3.0,2.0,2.30614,19.0,10.0,10.0,10.0,7.0,10.0,10.0,11.0,4.0,10.0
2.0,1.0,1.0,1.0,2.33867,1.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,10.0
6.0,3.0,3.0,3.0,2.34809,7.0,10.0,10.0,10.0,10.0,9.0,10.0,16.0,4.0,10.0
2.0,1.0,2.0,1.0,2.3923794983095807,0.0,10.0,1.0,10.0,9.0,10.0,9.0,13.0,1.0,7.0
2.0,0.0,1.0,1.0,2.34832,3.0,10.0,10.0,10.0,2.0,10.0,10.0,12.0,6.0,10.0
3.0,2.0,2.0,1.0,2.3326080890159213,29.0,8.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.286941,7.0,10.0,2.0,10.0,10.0,9.0,9.0,20.0,1.0,10.0
4.0,2.0,2.0,2.0,2.32226,1.0,10.0,7.0,10.0,10.0,10.0,10.0,4.0,3.0,9.0
1.0,1.0,1.0,1.0,2.36154,14.0,10.0,10.0,10.0,5.0,10.0,3.0,0.0,0.0,10.0
6.0,2.0,3.0,1.0,2.363402,0.0,0.0,10.0,10.0,10.0,9.0,10.0,14.0,6.0,10.0
2.0,1.0,1.0,1.0,2.39063,23.0,1.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,2.0,1.0,2.35208,27.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3619741,4.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,6.0,10.0
4.0,2.0,2.0,1.0,2.36748,0.0,10.0,1.0,2.0,9.0,10.0,9.0,20.0,3.0,4.0
4.0,3.0,3.0,2.0,2.33054,5.0,10.0,10.0,4.0,10.0,9.0,10.0,3.0,1.0,10.0
2.0,1.0,1.0,1.0,2.333395,6.0,10.0,3.0,10.0,9.0,9.0,2.0,13.0,1.0,10.0
4.0,2.0,2.0,2.0,2.38007,2.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,3.0,10.0
4.0,2.0,1.0,1.0,2.31087,23.0,5.0,0.0,7.0,4.0,4.0,3.0,9.0,3.0,0.0
4.0,1.0,1.0,1.0,2.35422,6.0,10.0,10.0,10.0,7.0,7.0,10.0,15.0,6.0,10.0
2.0,1.0,0.0,1.0,2.3408790804102955,2.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,1.0,10.0
8.0,4.0,4.0,4.0,2.26562,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,10.0,0.0
4.0,1.0,2.0,1.0,2.34655,9.0,10.0,9.0,0.0,9.0,9.0,10.0,20.0,6.0,10.0
2.0,0.0,0.0,1.0,2.2808972,0.0,10.0,0.0,7.0,4.0,4.0,3.0,16.0,6.0,0.0
6.0,4.0,4.0,3.0,2.2732,3.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,10.0,0.0
6.0,2.0,3.0,1.5,2.352803,1.0,10.0,10.0,10.0,10.0,3.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.2988834604620934,0.0,0.0,10.0,10.0,5.0,8.0,8.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3893291,9.0,10.0,1.0,8.0,9.0,9.0,9.0,20.0,1.0,1.0
2.0,0.0,1.0,1.0,2.25636,7.0,10.0,10.0,10.0,10.0,10.0,4.0,9.0,6.0,10.0
4.0,2.0,3.0,1.5,2.3394601,8.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.33973,10.0,10.0,10.0,10.0,9.0,9.0,10.0,15.0,1.0,10.0
12.0,4.0,8.0,3.5,2.30252,20.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,10.0,10.0
4.0,1.0,2.0,1.0,2.3459150791168213,4.0,10.0,10.0,10.0,3.0,10.0,6.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.33166,20.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3478171,1.0,10.0,5.0,10.0,9.0,9.0,10.0,19.0,6.0,10.0
6.0,2.0,2.0,1.0,2.394706278673648,29.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,1.0,3.0,1.0,2.3254082,3.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,1.0,2.291796699999999,0.0,10.0,0.0,7.0,4.0,4.0,3.0,3.0,3.0,0.0
4.0,1.0,2.0,1.0,2.295916194292912,6.0,10.0,10.0,10.0,10.0,9.0,10.0,18.0,6.0,10.0
2.0,1.0,1.0,1.0,2.382462397885201,11.0,10.0,10.0,10.0,9.0,10.0,2.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.367892,0.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,1.0,10.0
4.0,2.0,2.0,3.0,2.3105881,0.0,10.0,3.0,10.0,9.0,9.0,2.0,13.0,3.0,10.0
2.0,1.0,2.0,1.0,2.3508353,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.33289,1.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1.0,10.0
8.0,4.0,6.0,2.5,2.30584,28.0,7.0,1.0,2.0,9.0,9.0,9.0,8.0,10.0,4.0
2.0,1.0,1.0,1.5,2.34495,0.0,10.0,10.0,6.0,9.0,9.0,10.0,2.0,1.0,10.0
2.0,1.0,1.0,1.0,2.37688,20.0,10.0,3.0,10.0,9.0,9.0,9.0,3.0,1.0,10.0
4.0,2.0,2.0,1.0,2.2969,18.0,10.0,3.0,10.0,10.0,10.0,10.0,7.0,3.0,10.0
6.0,2.0,6.0,1.0,2.3679855195739874,15.0,10.0,2.0,9.0,9.0,9.0,9.0,20.0,6.0,2.0
2.0,0.0,1.0,1.0,2.2893,14.0,10.0,5.0,10.0,9.0,9.0,9.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.344661,1.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.291078564093329,0.0,0.0,5.0,10.0,10.0,10.0,10.0,8.0,1.0,10.0
2.0,1.0,1.0,1.5,2.35779,1.0,10.0,10.0,10.0,5.0,6.0,10.0,14.0,1.0,10.0
2.0,1.0,1.0,1.0,2.36641,8.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.36608,0.0,10.0,10.0,9.0,9.0,8.0,10.0,5.0,1.0,10.0
4.0,1.0,1.0,1.0,2.37925,29.0,8.0,10.0,10.0,10.0,2.0,10.0,14.0,6.0,10.0
2.0,1.0,1.0,1.0,2.37048,0.0,10.0,10.0,10.0,5.0,8.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.348654866218567,19.0,10.0,3.0,10.0,9.0,9.0,9.0,20.0,3.0,10.0
10.0,3.0,5.0,1.0,2.30119,3.0,10.0,10.0,10.0,4.0,8.0,10.0,7.0,7.0,10.0
2.0,2.0,1.0,1.0,2.35825,16.0,10.0,10.0,10.0,10.0,6.0,1.0,7.0,10.0,10.0
1.0,0.0,1.0,1.0,2.34585335493961,0.0,10.0,2.0,1.0,10.0,9.0,1.0,20.0,1.0,10.0
4.0,2.0,2.0,2.0,2.30272,0.0,10.0,0.0,7.0,4.0,4.0,3.0,12.0,3.0,0.0
1.0,1.0,0.0,0.5,2.34036,11.0,10.0,10.0,10.0,3.0,9.0,10.0,11.0,0.0,10.0
4.0,2.0,3.0,1.0,2.3610587418079376,11.0,10.0,2.0,10.0,9.0,9.0,9.0,14.0,3.0,10.0
4.0,0.0,2.0,1.0,2.3216116,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,9.0,10.0
2.0,1.0,1.0,1.0,2.3805674,29.0,8.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.34959,12.0,10.0,3.0,10.0,9.0,10.0,9.0,20.0,1.0,10.0
4.0,2.0,2.0,1.0,2.282061,5.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,3.0,10.0
5.0,3.0,6.0,2.0,2.3192,0.0,10.0,10.0,10.0,9.0,6.0,10.0,12.0,2.0,10.0
4.0,1.0,2.0,1.0,2.3604423,5.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
1.0,1.0,1.0,1.0,2.26745,18.0,10.0,10.0,10.0,7.0,6.0,10.0,5.0,0.0,10.0
6.0,2.0,3.0,1.5,2.32504,4.0,10.0,10.0,10.0,1.0,6.0,10.0,18.0,6.0,10.0
6.0,4.0,4.0,2.0,2.3153323895230185,0.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,10.0,0.0
3.0,1.0,2.0,1.0,2.313,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
2.0,1.0,1.0,1.5,2.36444,13.0,10.0,7.0,10.0,9.0,9.0,3.0,12.0,1.0,10.0
5.0,4.0,3.0,2.5,2.3389,11.0,10.0,10.0,10.0,7.0,10.0,7.0,20.0,1.0,10.0
3.0,0.0,2.0,1.0,2.359677,5.0,10.0,7.0,10.0,10.0,10.0,10.0,20.0,8.0,10.0
2.0,1.0,1.0,1.0,2.34248,4.0,10.0,0.0,7.0,4.0,4.0,3.0,3.0,1.0,0.0
2.0,1.0,1.0,1.0,2.28778,0.0,10.0,10.0,10.0,7.0,2.0,10.0,20.0,1.0,10.0
12.0,5.0,6.0,3.5,2.347548431911181,12.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,6.0,10.0
4.0,2.0,2.0,1.0,2.386550831738265,0.0,10.0,1.0,1.0,9.0,9.0,9.0,20.0,3.0,5.0
4.0,2.0,2.0,1.0,2.3772294301331303,9.0,10.0,0.0,7.0,4.0,4.0,3.0,2.0,3.0,0.0
2.0,1.0,1.0,1.5,2.34082,0.0,10.0,8.0,10.0,9.0,0.0,10.0,20.0,1.0,10.0
4.0,3.0,3.0,2.0,2.3342,1.0,10.0,10.0,10.0,10.0,5.0,3.0,20.0,1.0,10.0
4.0,2.0,2.0,2.5,2.32694,18.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.3438161814646183,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
5.0,1.0,1.0,1.0,2.2846,1.0,10.0,10.0,10.0,8.0,10.0,10.0,7.0,7.0,10.0
3.0,1.0,2.0,1.0,2.269363447836968,22.0,10.0,10.0,10.0,10.0,3.0,10.0,13.0,4.0,10.0
6.0,3.0,3.0,3.0,2.3510607,7.0,10.0,2.0,9.0,10.0,9.0,9.0,15.0,4.0,2.0
2.0,0.0,2.0,1.0,2.35102,29.0,8.0,10.0,10.0,10.0,0.0,10.0,20.0,6.0,10.0
2.0,0.0,1.0,1.0,2.2942116,20.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.3118948,12.0,10.0,10.0,10.0,0.0,7.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.2967820213147787,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.5,2.2848470142739457,5.0,10.0,10.0,10.0,10.0,2.0,7.0,20.0,1.0,10.0
4.0,1.0,1.0,1.0,2.35852,1.0,10.0,1.0,10.0,9.0,9.0,9.0,0.0,6.0,10.0
2.0,1.0,1.0,1.0,2.34145,8.0,10.0,10.0,10.0,9.0,9.0,10.0,18.0,1.0,10.0
4.0,3.0,4.0,1.0,2.32707,4.0,10.0,10.0,0.0,10.0,3.0,10.0,10.0,1.0,10.0
3.0,1.0,2.0,1.0,2.32643,2.0,10.0,5.0,10.0,9.0,10.0,9.0,10.0,4.0,10.0
2.0,1.0,1.0,1.0,2.35504,14.0,10.0,4.0,10.0,10.0,9.0,4.0,20.0,1.0,10.0
4.0,2.0,3.0,1.0,2.307257890701294,0.0,10.0,10.0,10.0,10.0,6.0,10.0,20.0,3.0,10.0
2.0,0.0,1.0,1.0,2.37901,7.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,6.0,10.0
3.0,1.0,2.0,1.0,2.35304,4.0,10.0,10.0,7.0,10.0,10.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.33603,0.0,10.0,10.0,10.0,10.0,3.0,10.0,20.0,1.0,10.0
4.0,1.0,3.0,1.0,2.3876607,11.0,10.0,10.0,10.0,6.0,10.0,10.0,20.0,6.0,10.0
3.0,1.0,2.0,1.0,2.32983,3.0,10.0,0.0,7.0,4.0,4.0,3.0,19.0,4.0,0.0
2.0,1.0,1.0,1.0,2.3478415,7.0,10.0,10.0,10.0,10.0,8.0,10.0,20.0,1.0,10.0
4.0,2.0,3.0,1.0,2.2941052,7.0,10.0,10.0,8.0,5.0,4.0,10.0,19.0,3.0,10.0
1.0,1.0,1.0,0.5,2.31559033835893,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,0.0,0.0
4.0,2.0,2.0,1.0,2.282247059047222,27.0,6.0,0.0,7.0,4.0,4.0,3.0,6.0,3.0,0.0
6.0,2.0,3.0,2.0,2.34324,4.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.35126,5.0,10.0,10.0,10.0,3.0,0.0,10.0,6.0,6.0,10.0
4.0,1.0,2.0,1.0,2.32799,0.0,10.0,10.0,3.0,10.0,9.0,10.0,20.0,6.0,10.0
3.0,2.0,2.0,1.5,2.385592238833328,6.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.38679,0.0,10.0,10.0,10.0,2.0,1.0,10.0,20.0,1.0,10.0
4.0,2.0,2.0,2.0,2.323,24.0,10.0,4.0,10.0,9.0,10.0,4.0,12.0,3.0,10.0
2.0,0.0,1.0,1.0,2.3186,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.296890615339187,19.0,10.0,7.0,10.0,0.0,10.0,3.0,1.0,1.0,10.0
2.0,1.0,2.0,1.0,2.34633,0.0,10.0,10.0,10.0,10.0,10.0,2.0,20.0,1.0,10.0
5.0,2.0,3.0,1.0,2.2692169985562383,24.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,5.0,10.0
2.0,1.0,1.0,1.0,2.326192979036465,27.0,2.0,0.0,7.0,4.0,4.0,3.0,5.0,1.0,0.0
2.0,1.0,1.0,1.0,2.349,13.0,10.0,10.0,10.0,10.0,3.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,0.0,2.31873,0.0,10.0,1.0,10.0,9.0,9.0,9.0,2.0,1.0,10.0
5.0,1.0,2.0,1.5,2.2892737,2.0,10.0,10.0,10.0,8.0,7.0,5.0,20.0,7.0,10.0
4.0,1.0,2.0,1.0,2.404173363624882,20.0,10.0,10.0,10.0,6.0,5.0,10.0,11.0,6.0,10.0
2.0,1.0,1.0,1.0,2.36937,0.0,10.0,10.0,10.0,10.0,4.0,10.0,18.0,1.0,10.0
8.0,3.0,6.0,2.0,2.30563,1.0,10.0,2.0,10.0,9.0,9.0,9.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.2608237,8.0,10.0,0.0,7.0,4.0,4.0,3.0,15.0,1.0,0.0
3.0,0.0,2.0,1.0,2.31971,5.0,10.0,10.0,10.0,4.0,3.0,10.0,18.0,8.0,10.0
2.0,0.0,1.0,1.0,2.3589063,7.0,10.0,10.0,10.0,10.0,10.0,10.0,14.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3231637,26.0,10.0,8.0,10.0,1.0,0.0,1.0,5.0,1.0,10.0
5.0,3.0,3.0,1.0,2.28332,24.0,5.0,1.0,8.0,9.0,9.0,9.0,20.0,2.0,1.0
4.0,1.0,2.0,1.0,2.335234,29.0,10.0,0.0,7.0,4.0,4.0,3.0,14.0,6.0,0.0
3.0,2.0,2.0,1.0,2.33238,14.0,10.0,10.0,10.0,10.0,1.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.34798,17.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,1.0,10.0
2.0,0.0,1.0,1.0,2.3510611250435223,8.0,10.0,3.0,10.0,9.0,9.0,9.0,6.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3502098,0.0,10.0,10.0,10.0,3.0,4.0,10.0,18.0,1.0,10.0
5.0,1.0,2.0,1.0,2.348612465587137,1.0,10.0,1.0,7.0,10.0,9.0,9.0,20.0,7.0,10.0
2.0,1.0,0.0,1.0,2.3190551383251274,19.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,1.0,10.0
2.0,0.0,1.0,1.0,2.30022,0.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.29551,3.0,10.0,2.0,10.0,9.0,9.0,0.0,20.0,1.0,10.0
