accommodates,bedrooms,beds,bathrooms,latitude,longitude,neighbourhood_cleansed,property_type,room_type,minimum_nights,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,month,day_of_week,nb_amenities,amenities,distance_center_km,lat_from_median,lon_from_median,people_per_bedroom,amenities_per_person,estimated_months_active,price
1.0,1.0,1.0,1.0,47.72702562722357,-122.30427446374632,56.0,9.0,1.0,1.0,30.0,365.0,1.0,0.16,80.0,10.0,6.0,8.0,6.0,6.0,8.0,12.0,0.0,14.0,2067.0,13.572351045247277,0.10342469634892382,0.024599971119059205,0.5,7.0,3.846153846153846,72.0
2.0,1.0,1.0,1.0,47.72043752479437,-122.30858457320112,56.0,0.0,0.0,1.0,25.0,360.0,3.0,1.8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,19.0,1173.0,12.801905471105677,0.09683659391972554,0.02028986166426705,1.0,6.333333333333333,1.5789473684210524,95.0
2.0,1.0,2.0,1.0,47.72202231545856,-122.30364107527308,56.0,9.0,1.0,1.0,30.0,365.0,24.0,3.6,93.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,20.0,499.0,13.031501423168532,0.09842138458391503,0.025233359592306215,1.0,6.666666666666667,6.486486486486486,53.0
2.0,1.0,1.0,2.0,47.68845888343076,-122.31030209267946,65.0,13.0,1.0,1.0,30.0,365.0,2.0,0.53,100.0,10.0,9.0,9.0,9.0,9.0,10.0,12.0,0.0,15.0,418.0,9.275320402587452,0.06485795255611748,0.01857234218591941,1.0,5.0,3.1746031746031744,65.0
4.0,1.0,1.0,1.0,47.67736819429507,-122.31487292077117,65.0,9.0,0.0,1.0,28.0,351.0,41.0,3.88,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2300.0,8.00418330012379,0.05376726342042559,0.014001514094218237,2.0,3.4,10.301507537688442,80.0
2.0,0.0,1.0,1.0,47.68039039397946,-122.31867561557928,65.0,9.0,0.0,3.0,12.0,77.0,23.0,2.4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,3179.0,8.29619045960118,0.056789463104813365,0.01019881928610289,2.0,6.0,9.2,105.0
1.0,1.0,1.0,1.5,47.68308054924098,-122.31536249025812,65.0,13.0,1.0,2.0,0.0,55.0,1.0,0.26,80.0,10.0,10.0,10.0,10.0,6.0,10.0,12.0,0.0,11.0,448.0,8.625182615787997,0.05947961836633198,0.013511944607259352,0.5,5.5,2.7777777777777777,40.0
4.0,2.0,2.0,1.0,47.68790176927501,-122.32384593878214,65.0,0.0,0.0,30.0,18.0,167.0,11.0,0.6,95.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,12.0,580.0,9.08990999053268,0.0643008384003636,0.005028496083241407,1.3333333333333333,2.4,15.714285714285715,93.0
1.0,1.0,1.0,1.0,47.67575893307647,-122.31912137318692,65.0,0.0,2.0,1.0,0.0,32.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,3119.0,7.7818965181107,0.052158002201828424,0.009753061678466679,0.5,7.0,0.0,76.0
2.0,1.0,1.0,1.0,47.67647779457804,-122.31970707153437,65.0,9.0,1.0,1.0,30.0,365.0,6.0,0.88,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,735.0,7.855776949783691,0.05287686370339628,0.009167363331016531,1.0,5.0,6.122448979591836,100.0
2.0,1.0,1.0,1.0,47.68900048967353,-122.31827432813014,65.0,9.0,1.0,2.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1380.0,9.248913340745274,0.06539955879888737,0.010600106735239478,1.0,6.333333333333333,0.0,105.0
2.0,1.0,1.0,1.0,47.68725100864705,-122.313130273865,65.0,9.0,1.0,2.0,30.0,365.0,35.0,1.14,92.0,10.0,9.0,10.0,9.0,9.0,9.0,12.0,0.0,12.0,1522.0,9.107984850216566,0.06365007777240805,0.015744161000384338,1.0,4.0,28.225806451612904,82.0
6.0,3.0,4.0,1.0,47.68332737252483,-122.31222676825892,65.0,9.0,0.0,2.0,0.0,304.0,7.0,1.29,94.0,9.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,16.0,44.0,8.689367735948522,0.05972644165018437,0.016647666606459666,1.5,2.2857142857142856,5.0359712230215825,209.0
4.0,1.0,2.0,1.0,47.67454018986317,-122.31569226682583,65.0,0.0,0.0,1.0,2.0,107.0,18.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,21.0,2989.0,7.684503325368575,0.050939258988528024,0.01318216803954897,2.0,4.2,4.390243902439025,109.0
4.0,1.0,2.0,1.0,47.67432058812668,-122.31314586273665,65.0,0.0,0.0,3.0,30.0,365.0,12.0,2.21,98.0,10.0,10.0,10.0,10.0,9.0,9.0,12.0,0.0,14.0,3130.0,7.693289143147504,0.05071965725203853,0.015728572128736573,2.0,2.8,5.194805194805195,110.0
4.0,2.0,2.0,1.0,47.68336379408489,-122.31146741199704,65.0,9.0,0.0,1.0,23.0,358.0,1.0,0.08,100.0,10.0,10.0,10.0,10.0,8.0,10.0,12.0,0.0,13.0,195.0,8.703253535459934,0.0597628632102456,0.017407022868340505,1.3333333333333333,2.6,5.555555555555555,1000.0
2.0,1.0,1.0,1.0,47.68834446770536,-122.3224109839966,65.0,0.0,0.0,14.0,27.0,27.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,2622.0,9.146822850931693,0.06474353683071854,0.006463450868778864,1.0,5.333333333333333,0.0,60.0
4.0,0.0,2.0,1.0,47.68511442487386,-122.31830485867307,65.0,0.0,0.0,1.0,3.0,251.0,4.0,2.55,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1903.0,8.820132185109093,0.061513493999214575,0.010569576192310137,4.0,3.4,1.509433962264151,80.0
4.0,0.0,1.0,1.0,47.68886776337719,-122.3098935325336,65.0,0.0,0.0,1.0,0.0,277.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,2772.0,9.32540250106748,0.0652668325025445,0.018980902331790617,4.0,3.6,0.0,90.0
3.0,2.0,3.0,1.5,47.6773292180147,-122.31783874206812,65.0,9.0,0.0,1.0,0.0,308.0,1.0,0.59,100.0,10.0,10.0,10.0,10.0,10.0,8.0,12.0,0.0,19.0,1664.0,7.9671551114932875,0.05372828714005351,0.011035692797264574,1.0,4.75,1.4492753623188408,125.0
3.0,1.0,1.0,1.0,47.67203329203678,-122.31361672415144,65.0,0.0,0.0,1.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3194.0,7.437264901205777,0.048432361162134896,0.015257710713939332,1.5,3.0,0.0,110.0
6.0,1.0,1.0,1.0,47.68841032059834,-122.31731748310877,65.0,9.0,0.0,2.0,30.0,342.0,1.0,0.64,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,1026.0,9.192161944132385,0.06480938972369188,0.011556951756617195,3.0,1.4285714285714286,1.3513513513513513,86.0
4.0,1.0,2.0,1.0,47.67452884781275,-122.31452033504478,65.0,9.0,0.0,1.0,30.0,71.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,994.0,7.6977645238047945,0.05092791693810739,0.014354099820607757,2.0,2.0,0.0,165.0
6.0,3.0,4.0,1.5,47.67857299565208,-122.31337910413605,65.0,9.0,0.0,2.0,13.0,323.0,103.0,3.34,93.0,9.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,19.0,1759.0,8.154660621589453,0.05497206477743788,0.015495330729336843,1.5,2.7142857142857144,29.941860465116278,149.0
2.0,1.0,1.0,1.0,47.684308990858064,-122.31310665674545,65.0,0.0,0.0,2.0,27.0,220.0,1.0,0.38,80.0,10.0,10.0,6.0,8.0,10.0,10.0,12.0,0.0,8.0,829.0,8.785845563707474,0.060708059983419105,0.015767778119936793,1.0,2.6666666666666665,2.0833333333333335,84.0
3.0,2.0,2.0,1.0,47.67734736215905,-122.31495840765147,65.0,9.0,0.0,2.0,30.0,365.0,23.0,1.35,91.0,10.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,11.0,1887.0,8.00087283631493,0.05374643128440226,0.013916027213909388,1.0,2.75,15.86206896551724,139.0
1.0,1.0,1.0,1.5,47.68527201549857,-122.31755117145865,65.0,13.0,2.0,2.0,29.0,84.0,18.0,1.71,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,450.0,8.844271457109196,0.061671084623924344,0.011323263406737283,0.5,4.0,9.94475138121547,33.0
4.0,1.0,1.0,1.0,47.67489522501084,-122.31379975104036,65.0,0.0,0.0,2.0,0.0,89.0,16.0,1.45,99.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,19.0,2065.0,7.74718853754124,0.05129429413619846,0.015074683825019974,2.0,3.8,10.32258064516129,129.0
2.0,1.0,2.0,1.0,47.68159649744591,-122.31840255187976,65.0,9.0,2.0,1.0,30.0,365.0,3.0,0.25,87.0,10.0,8.0,9.0,10.0,9.0,9.0,12.0,0.0,18.0,2477.0,8.431558396025487,0.05799556657126459,0.010471882985626735,1.0,6.0,8.571428571428571,59.0
4.0,1.0,2.0,1.0,47.68627137919133,-122.30964648946085,65.0,1.0,1.0,2.0,26.0,341.0,28.0,1.41,90.0,9.0,9.0,10.0,9.0,9.0,9.0,12.0,0.0,11.0,544.0,9.045379604281194,0.06267044831668755,0.01922794540453765,2.0,2.2,18.543046357615893,90.0
2.0,1.0,1.0,1.0,47.67245646917922,-122.31575113039727,65.0,9.0,0.0,1.0,18.0,27.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,82.0,7.455549720884661,0.04885553830457212,0.013123304468109609,1.0,4.0,0.0,150.0
6.0,3.0,4.0,1.5,47.676582622601664,-122.31867438493232,65.0,9.0,0.0,2.0,4.0,4.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,3001.0,7.876816517843379,0.05298169172701961,0.01020004993306145,1.5,2.0,0.0,94.0
1.0,1.0,1.0,1.0,47.67786643015581,-122.3204521282994,65.0,9.0,1.0,2.0,27.0,356.0,14.0,2.36,87.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,11.0,827.0,8.002592597693415,0.054265499281164864,0.008422306565989857,0.5,5.5,5.691056910569106,39.0
3.0,1.0,1.0,1.0,47.62490007498326,-122.35210086931367,38.0,0.0,0.0,2.0,0.0,2.0,29.0,1.88,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,5.0,2387.0,2.559119359057097,0.001299144108614314,0.02322643444828998,1.5,1.25,14.646464646464647,125.0
4.0,1.0,1.0,1.0,47.63155931572763,-122.3620665659608,38.0,0.0,1.0,1.0,24.0,173.0,29.0,4.94,92.0,9.0,10.0,9.0,10.0,10.0,9.0,12.0,0.0,12.0,2306.0,3.5990401714577587,0.007958384852983613,0.03319213109541863,2.0,2.4,5.753968253968254,65.0
2.0,1.0,1.0,1.0,47.62654169582862,-122.34436898699263,38.0,13.0,1.0,2.0,25.0,180.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,2341.0,2.437482703604664,0.002940764953976327,0.015494552127250927,1.0,5.333333333333333,0.0,110.0
2.0,1.0,1.0,1.0,47.61950452500925,-122.35274962226934,38.0,0.0,1.0,2.0,30.0,365.0,5.0,0.67,92.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,1246.0,2.1375634767865472,0.004096405865396946,0.02387518740395933,1.0,6.0,6.4935064935064934,75.0
2.0,1.0,1.0,1.0,47.62746847978757,-122.3569310744115,38.0,7.0,0.0,1.0,11.0,92.0,9.0,3.18,93.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,3140.0,3.0044558763713036,0.0038675489129218477,0.028056639546122142,1.0,6.0,2.74390243902439,100.0
4.0,1.0,2.0,1.0,47.6212747951532,-122.35537276101776,38.0,7.0,0.0,10.0,21.0,80.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1448.0,2.4152577502723687,0.002326135721446576,0.026498326152378127,2.0,3.0,0.0,99.0
2.0,0.0,1.0,1.0,47.62279340688641,-122.35886405820536,38.0,0.0,0.0,1.0,0.0,124.0,1.0,0.53,80.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3195.0,2.72110932998182,0.0008075239882359142,0.029989623339972127,2.0,4.0,1.5873015873015872,103.0
4.0,1.0,1.0,1.0,47.62248720744779,-122.36191811254608,38.0,0.0,0.0,1.0,28.0,351.0,10.0,2.11,98.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,1314.0,2.871974833622554,0.0011137234268545626,0.03304367768069483,2.0,3.0,4.524886877828054,105.0
2.0,1.0,1.0,1.0,47.62434027306917,-122.35364102908372,38.0,0.0,0.0,2.0,0.0,270.0,2.0,0.23,40.0,9.0,3.0,9.0,9.0,10.0,5.0,12.0,0.0,14.0,2039.0,2.579406882609502,0.000739342194528092,0.024766594218334603,1.0,4.666666666666667,6.0606060606060606,110.0
4.0,2.0,2.0,2.0,47.622502741408,-122.3558351352342,38.0,0.0,0.0,2.0,16.0,340.0,54.0,5.59,96.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1606.0,2.535731183326863,0.0010981894666457492,0.026960700368817925,1.3333333333333333,3.4,9.490333919156416,175.0
4.0,1.0,1.0,1.0,47.626167320095576,-122.35891050637773,38.0,0.0,0.0,1.0,0.0,156.0,15.0,2.66,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,3210.0,2.9896826217088686,0.002566389220930887,0.030036071512341778,2.0,1.6,5.434782608695651,120.0
4.0,2.0,2.0,2.0,47.627580294840456,-122.3565624258136,38.0,0.0,0.0,1.0,0.0,115.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2627.0,2.997287609864344,0.003979363965811444,0.027687990948223273,1.3333333333333333,2.8,0.0,275.0
1.0,1.0,1.0,1.0,47.62647036540942,-122.35398620798772,38.0,0.0,0.0,1.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,473.0,2.7830521675921047,0.002869434534773063,0.025111773122333148,0.5,6.5,0.0,65.0
2.0,0.0,1.0,1.0,47.62203698518376,-122.35652137606164,38.0,0.0,0.0,1.0,0.0,124.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,1036.0,2.5358601300812214,0.0015639456908829175,0.027646941196252328,2.0,4.333333333333333,0.0,100.0
2.0,1.0,1.0,1.0,47.62081774289543,-122.3563353110631,38.0,0.0,0.0,2.0,18.0,332.0,219.0,5.1,97.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,3182.0,2.4335942524548355,0.002783187979211732,0.027460876197721973,1.0,4.333333333333333,42.11538461538462,95.0
2.0,0.0,1.0,1.0,47.62309162924563,-122.35477553247937,38.0,0.0,0.0,1.0,0.0,28.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2538.0,2.5289027841290967,0.000509301629016079,0.02590109761398196,2.0,6.333333333333333,0.0,100.0
2.0,1.0,1.0,1.0,47.619892919328166,-122.3541423291498,38.0,0.0,0.0,1.0,0.0,303.0,3.0,0.76,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,10.0,2576.0,2.243074234317169,0.0037080115464789287,0.02526789428441134,1.0,3.3333333333333335,3.488372093023256,135.0
5.0,2.0,2.0,2.0,47.62385839256503,-122.36187911196046,38.0,0.0,0.0,2.0,0.0,174.0,7.0,0.91,94.0,9.0,7.0,10.0,10.0,10.0,10.0,12.0,0.0,20.0,1251.0,2.967947249287352,0.0002574616903885385,0.033004677095078705,1.6666666666666667,3.3333333333333335,6.930693069306931,200.0
2.0,1.0,2.0,1.0,47.628237718671855,-122.35982915597364,38.0,5.0,0.0,2.0,0.0,305.0,100.0,3.69,98.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,12.0,2544.0,3.207856325407732,0.004636787797210218,0.03095472110825881,1.0,4.0,26.385224274406333,145.0
4.0,1.0,2.0,1.0,47.62459269406091,-122.35945109044368,38.0,0.0,0.0,1.0,0.0,20.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,3173.0,2.891014860312311,0.0009917631862634835,0.030576655578300915,2.0,2.4,0.0,145.0
2.0,1.0,1.0,1.0,47.62065740553534,-122.359649521803,38.0,0.0,0.0,2.0,8.0,92.0,4.0,1.3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,2667.0,2.6126977994847578,0.0029435253393046423,0.03077508693760933,1.0,5.333333333333333,2.8571428571428568,96.0
5.0,2.0,2.0,2.5,47.62926800198702,-122.35912840214635,38.0,13.0,0.0,2.0,26.0,360.0,12.0,2.08,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,2164.0,3.26312841113465,0.005667071112377187,0.030253967280970073,1.6666666666666667,2.5,5.504587155963303,498.0
3.0,1.0,1.0,1.0,47.62726804828516,-122.34536318425134,38.0,0.0,0.0,2.0,30.0,360.0,17.0,3.75,94.0,9.0,9.0,10.0,10.0,10.0,9.0,12.0,0.0,15.0,1005.0,2.5404892008483615,0.003667117410515175,0.01648874938595668,1.5,3.75,4.415584415584416,110.0
2.0,1.0,1.0,1.0,47.62757145838079,-122.35369065232663,38.0,0.0,0.0,1.0,0.0,0.0,23.0,1.21,91.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,10.0,2531.0,2.870251942007679,0.003970527506147903,0.02481621746125029,1.0,3.3333333333333335,17.557251908396946,119.0
4.0,1.0,2.0,1.0,47.62766752090634,-122.34961677115956,38.0,9.0,0.0,1.0,30.0,353.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,20.0,1894.0,2.7196932168525683,0.00406659003169807,0.020742336294176766,2.0,4.0,0.9090909090909091,119.0
4.0,2.0,2.0,1.0,47.62105520461474,-122.35737774223328,38.0,0.0,0.0,2.0,12.0,247.0,156.0,7.96,97.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,18.0,2793.0,2.5095204523222288,0.002545726259903347,0.028503307367898856,1.3333333333333333,3.6,19.35483870967742,217.0
4.0,0.0,2.0,1.0,47.62137650042686,-122.3556232806642,38.0,7.0,0.0,14.0,22.0,81.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1449.0,2.436603905142817,0.0022244304477823107,0.026748845798820753,4.0,3.8,0.0,99.0
4.0,1.0,2.0,1.0,47.621281453446144,-122.35675215495829,38.0,0.0,0.0,2.0,11.0,283.0,135.0,4.15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,3181.0,2.4912245792334344,0.0023194774285002495,0.02787772009290279,2.0,2.8,31.764705882352942,95.0
5.0,2.0,2.0,1.0,47.62715149251287,-122.35746343366318,38.0,9.0,0.0,2.0,2.0,327.0,27.0,2.69,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2866.0,3.001919956551169,0.003550561638228089,0.02858899879780097,1.6666666666666667,3.1666666666666665,9.67741935483871,165.0
2.0,0.0,1.0,1.0,47.62464949345221,-122.36453046050175,38.0,0.0,0.0,2.0,19.0,195.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,1126.0,3.1756033742036607,0.0010485625775658036,0.035656025636370714,2.0,4.666666666666667,0.0,85.0
2.0,1.0,1.0,1.0,47.63131042530796,-122.3577408269843,38.0,0.0,0.0,1.0,0.0,331.0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,15.0,1215.0,3.3839444193743287,0.007709494433314035,0.028866392118914064,1.0,5.0,0.9090909090909091,200.0
2.0,0.0,1.0,1.0,47.62623303531511,-122.35729501610528,38.0,0.0,0.0,2.0,30.0,365.0,13.0,2.03,88.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,0.0,7.0,2212.0,2.9154826488998857,0.002632104440465355,0.028420581239899434,2.0,2.3333333333333335,6.103286384976526,120.0
2.0,1.0,1.0,1.0,47.62710960336519,-122.34621862152947,38.0,0.0,0.0,1.0,30.0,365.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,2703.0,2.5501621905851355,0.0035086724905468714,0.01734418666408999,1.0,4.0,0.0,240.0
5.0,3.0,3.0,2.0,47.62615511067371,-122.34999112359144,38.0,9.0,0.0,5.0,0.0,213.0,3.0,0.1,100.0,10.0,9.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,2486.0,2.5882589168731798,0.0025541797990626947,0.021116688726053212,1.25,3.1666666666666665,15.0,275.0
2.0,0.0,1.0,1.0,47.61904215076249,-122.35201584012523,38.0,0.0,0.0,1.0,27.0,362.0,52.0,4.83,81.0,9.0,7.0,10.0,9.0,10.0,8.0,12.0,0.0,10.0,2570.0,2.0624031560008818,0.004558780112155603,0.023141405259849535,2.0,3.3333333333333335,10.547667342799189,103.0
4.0,2.0,2.0,2.0,47.62214547171944,-122.35982497897736,38.0,0.0,0.0,3.0,0.0,44.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,149.0,2.7272566451338043,0.0014554591552027318,0.030950544111973954,1.3333333333333333,2.8,0.0,165.0
2.0,1.0,1.0,1.0,47.62225065724127,-122.35750247625472,38.0,0.0,0.0,2.0,30.0,179.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,16.0,1571.0,2.6054398024112437,0.0013502736333776966,0.028628041389339387,1.0,5.333333333333333,0.0,120.0
2.0,1.0,1.0,1.0,47.623517130130814,-122.3572970686966,38.0,0.0,0.0,2.0,0.0,323.0,7.0,0.43,91.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,18.0,1631.0,2.692727653628705,8.380074383040892e-05,0.02842263383121235,1.0,6.0,13.20754716981132,200.0
2.0,1.0,1.0,1.0,47.63110090082641,-122.35668659232446,38.0,0.0,0.0,1.0,0.0,170.0,5.0,0.82,100.0,10.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,10.0,2084.0,3.320451889780569,0.007499969951766161,0.027812157459081277,1.0,3.3333333333333335,5.434782608695652,120.0
3.0,1.0,2.0,1.0,47.61988748189817,-122.35328902364948,38.0,0.0,0.0,2.0,28.0,33.0,14.0,2.05,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,11.0,3235.0,2.1961182958111714,0.003713448976476741,0.02441458878409719,1.5,2.75,6.511627906976744,200.0
4.0,1.0,1.0,1.0,47.627767828051645,-122.34810586379612,38.0,0.0,0.0,2.0,27.0,355.0,4.0,1.13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,19.0,1219.0,2.676983025563378,0.004166897177000806,0.019231428930737593,2.0,3.8,3.252032520325203,115.0
3.0,1.0,1.0,1.5,47.62144287319413,-122.36162690999424,38.0,0.0,0.0,1.0,12.0,255.0,51.0,8.18,91.0,10.0,10.0,9.0,10.0,9.0,9.0,12.0,0.0,23.0,2435.0,2.7831176665032005,0.0021580576805177998,0.03275247512885926,1.5,5.75,6.159420289855073,125.0
2.0,1.0,1.0,1.0,47.624836357183895,-122.35387958192914,38.0,0.0,0.0,2.0,0.0,93.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,8.0,2385.0,2.6336302549297876,0.0012354263092504425,0.025005147063751565,1.0,2.6666666666666665,0.0,75.0
2.0,0.0,1.0,1.0,47.62652554390158,-122.35288281391716,38.0,0.0,0.0,2.0,4.0,189.0,7.0,1.07,100.0,9.0,10.0,10.0,10.0,10.0,9.0,12.0,0.0,13.0,3157.0,2.740307902946838,0.002924613026934253,0.02400837905177866,2.0,4.333333333333333,5.982905982905982,115.0
4.0,1.0,2.0,1.0,47.62060974901337,-122.35626606423556,38.0,0.0,0.0,2.0,30.0,296.0,180.0,6.12,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,13.0,3223.0,2.4143778640005116,0.0029911818612760044,0.0273916293701717,2.0,2.6,28.938906752411576,95.0
6.0,2.0,5.0,1.0,47.6236280859521,-122.36200298206784,38.0,0.0,0.0,1.0,29.0,364.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,1456.0,2.958133732840482,2.715507745421064e-05,0.03312854720245184,2.0,2.4285714285714284,0.0,259.0
2.0,1.0,1.0,1.0,47.62147653895988,-122.35625307795014,38.0,0.0,1.0,1.0,27.0,80.0,15.0,4.5,90.0,10.0,9.0,9.0,10.0,10.0,10.0,12.0,0.0,16.0,2504.0,2.4784566242558688,0.0021243919147622137,0.027378643084759346,1.0,5.333333333333333,3.2608695652173916,80.0
2.0,1.0,1.0,1.0,47.62703059257943,-122.36272883940298,38.0,0.0,0.0,1.0,30.0,365.0,6.0,0.88,93.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,5.0,980.0,3.255845921638269,0.003429661704785758,0.033854404537592586,1.0,1.6666666666666667,6.122448979591836,130.0
2.0,1.0,1.0,1.0,47.62785774293052,-122.34810351600734,38.0,0.0,0.0,2.0,4.0,264.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,17.0,2394.0,2.6858340006591948,0.004256812055878356,0.019229081141958204,1.0,5.666666666666667,0.0,89.0
2.0,1.0,1.0,1.0,47.62112474750126,-122.3569294778204,38.0,0.0,1.0,3.0,30.0,365.0,62.0,1.98,91.0,9.0,10.0,9.0,9.0,9.0,9.0,12.0,0.0,13.0,563.0,2.489459310039465,0.002476183373381957,0.028055042955017484,1.0,4.333333333333333,29.807692307692307,130.0
4.0,2.0,2.0,1.5,47.631003231587,-122.35795005421312,38.0,13.0,0.0,3.0,0.0,21.0,0.0,1.54,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,12.0,1038.0,3.3648921732215173,0.007402300712357146,0.029075619347736392,1.3333333333333333,2.4,0.0,150.0
2.0,1.0,1.0,1.0,47.62720953097232,-122.34515729316188,38.0,0.0,1.0,1.0,0.0,11.0,40.0,4.98,89.0,10.0,9.0,10.0,10.0,9.0,9.0,12.0,0.0,12.0,1208.0,2.5285165691538873,0.0036086000976780497,0.01628285829649201,1.0,4.0,7.874015748031496,72.0
6.0,3.0,3.0,3.0,47.62578698577888,-122.35088964939114,38.0,9.0,0.0,2.0,18.0,85.0,7.0,1.91,97.0,10.0,10.0,10.0,10.0,9.0,10.0,12.0,0.0,13.0,1238.0,2.58927211502975,0.0021860549042358457,0.022015214525751503,1.5,1.8571428571428572,3.4825870646766175,275.0
2.0,1.0,1.0,1.0,47.62792659510163,-122.34511627397887,38.0,0.0,0.0,1.0,0.0,52.0,9.0,3.75,93.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,0.0,14.0,2327.0,2.6009569922027884,0.00432566422698244,0.01624183911349064,1.0,4.666666666666667,2.3376623376623376,80.0
